"origin","destination","count","iata","order_count","order_length_days","date_start","date_end"
"IAH","PSP","216","IAH","1","249","2020-07-03","2021-03-09"
"IAH","RDU","1987","IAH","1","249","2020-07-03","2021-03-09"
"IAH","RIC","970","IAH","1","249","2020-07-03","2021-03-09"
"IAH","RNO","428","IAH","1","249","2020-07-03","2021-03-09"
"IAH","RSW","1064","IAH","1","249","2020-07-03","2021-03-09"
"IAH","SAN","2392","IAH","1","249","2020-07-03","2021-03-09"
"IAH","SAT","3760","IAH","1","249","2020-07-03","2021-03-09"
"IAH","SAV","948","IAH","1","249","2020-07-03","2021-03-09"
"IAH","SDF","396","IAH","1","249","2020-07-03","2021-03-09"
"IAH","SEA","2393","IAH","1","249","2020-07-03","2021-03-09"
"IAH","SFO","2655","IAH","1","249","2020-07-03","2021-03-09"
"IAH","SHV","1017","IAH","1","249","2020-07-03","2021-03-09"
"IAH","SJC","995","IAH","1","249","2020-07-03","2021-03-09"
"IAH","SJU","732","IAH","1","249","2020-07-03","2021-03-09"
"IAH","SLC","2696","IAH","1","249","2020-07-03","2021-03-09"
"IAH","SMF","1085","IAH","1","249","2020-07-03","2021-03-09"
"IAH","SNA","1873","IAH","1","249","2020-07-03","2021-03-09"
"IAH","SRQ","70","IAH","1","249","2020-07-03","2021-03-09"
"IAH","STL","736","IAH","1","249","2020-07-03","2021-03-09"
"IAH","TLH","481","IAH","1","249","2020-07-03","2021-03-09"
"IAH","TPA","1963","IAH","1","249","2020-07-03","2021-03-09"
"IAH","TUL","2310","IAH","1","249","2020-07-03","2021-03-09"
"IAH","TUS","1670","IAH","1","249","2020-07-03","2021-03-09"
"IAH","TYS","1353","IAH","1","249","2020-07-03","2021-03-09"
"IAH","VPS","420","IAH","1","249","2020-07-03","2021-03-09"
"IAH","XNA","1435","IAH","1","249","2020-07-03","2021-03-09"
"ICT","ATL","3146","ICT","2","270","2020-07-03","2021-03-30"
"ICT","CID","1","ICT","2","270","2020-07-03","2021-03-30"
"ICT","COS","1","ICT","2","270","2020-07-03","2021-03-30"
"ICT","DEN","1578","ICT","2","270","2020-07-03","2021-03-30"
"ICT","DFW","1794","ICT","2","270","2020-07-03","2021-03-30"
"ICT","DTW","241","ICT","2","270","2020-07-03","2021-03-30"
"ICT","IAH","1594","ICT","2","270","2020-07-03","2021-03-30"
"ICT","LAX","184","ICT","2","270","2020-07-03","2021-03-30"
"ICT","MCI","1","ICT","2","270","2020-07-03","2021-03-30"
"ICT","MEM","1092","ICT","2","270","2020-07-03","2021-03-30"
"ICT","MSP","714","ICT","2","270","2020-07-03","2021-03-30"
"ICT","MSY","1","ICT","2","270","2020-07-03","2021-03-30"
"ICT","OKC","2","ICT","2","270","2020-07-03","2021-03-30"
"ICT","ORD","3005","ICT","2","270","2020-07-03","2021-03-30"
"ICT","PHX","692","ICT","2","270","2020-07-03","2021-03-30"
"ICT","PIA","1","ICT","2","270","2020-07-03","2021-03-30"
"ICT","SGF","1","ICT","2","270","2020-07-03","2021-03-30"
"ICT","SLC","1","ICT","2","270","2020-07-03","2021-03-30"
"ICT","STL","1","ICT","2","270","2020-07-03","2021-03-30"
"ILM","ATL","1991","ILM","15","321","2020-06-26","2021-05-13"
"ILM","CLT","1259","ILM","15","321","2020-06-26","2021-05-13"
"ILM","CVG","146","ILM","15","321","2020-06-26","2021-05-13"
"ILM","RDU","1","ILM","15","321","2020-06-26","2021-05-13"
"IND","ATL","3515","IND","15","252","2020-07-27","2021-04-05"
"IND","AUS","218","IND","15","252","2020-07-27","2021-04-05"
"IND","BDL","587","IND","15","252","2020-07-27","2021-04-05"
"IND","BOS","950","IND","15","252","2020-07-27","2021-04-05"
"IND","BWI","1003","IND","15","252","2020-07-27","2021-04-05"
"IND","CLE","635","IND","15","252","2020-07-27","2021-04-05"
"IND","CLT","1587","IND","15","252","2020-07-27","2021-04-05"
"IND","CVG","507","IND","15","252","2020-07-27","2021-04-05"
"IND","DCA","968","IND","15","252","2020-07-27","2021-04-05"
"IND","DEN","2089","IND","15","252","2020-07-27","2021-04-05"
"IND","DFW","2087","IND","15","252","2020-07-27","2021-04-05"
"IND","DTW","2558","IND","15","252","2020-07-27","2021-04-05"
"IND","EWR","1717","IND","15","252","2020-07-27","2021-04-05"
"IND","FLL","578","IND","15","252","2020-07-27","2021-04-05"
"IND","IAH","1275","IND","15","252","2020-07-27","2021-04-05"
"IND","JAX","366","IND","15","252","2020-07-27","2021-04-05"
"IND","JFK","117","IND","15","252","2020-07-27","2021-04-05"
"IND","LAS","1675","IND","15","252","2020-07-27","2021-04-05"
"IND","LAX","548","IND","15","252","2020-07-27","2021-04-05"
"IND","LGA","1331","IND","15","252","2020-07-27","2021-04-05"
"IND","MCI","1069","IND","15","252","2020-07-27","2021-04-05"
"IND","MCO","2298","IND","15","252","2020-07-27","2021-04-05"
"IND","MDW","1333","IND","15","252","2020-07-27","2021-04-05"
"IND","MEM","1066","IND","15","252","2020-07-27","2021-04-05"
"IND","MIA","213","IND","15","252","2020-07-27","2021-04-05"
"IND","MKE","738","IND","15","252","2020-07-27","2021-04-05"
"IND","MSP","1700","IND","15","252","2020-07-27","2021-04-05"
"IND","MSY","10","IND","15","252","2020-07-27","2021-04-05"
"IND","ORD","4102","IND","15","252","2020-07-27","2021-04-05"
"IND","PHL","495","IND","15","252","2020-07-27","2021-04-05"
"IND","PHX","1457","IND","15","252","2020-07-27","2021-04-05"
"IND","PIT","1","IND","15","252","2020-07-27","2021-04-05"
"IND","RDU","673","IND","15","252","2020-07-27","2021-04-05"
"IND","RSW","1057","IND","15","252","2020-07-27","2021-04-05"
"IND","SAT","236","IND","15","252","2020-07-27","2021-04-05"
"IND","SEA","75","IND","15","252","2020-07-27","2021-04-05"
"IND","SFO","173","IND","15","252","2020-07-27","2021-04-05"
"IND","SRQ","155","IND","15","252","2020-07-27","2021-04-05"
"IND","TPA","1587","IND","15","252","2020-07-27","2021-04-05"
"IND","XNA","1","IND","15","252","2020-07-27","2021-04-05"
"INL","MSP","72","INL","7","293","2020-07-24","2021-05-13"
"IPL","LAX","646","IPL","8","423","2020-06-18","2021-08-15"
"IPL","YUM","343","IPL","8","423","2020-06-18","2021-08-15"
"ISP","ATL","215","ISP","22","433","2020-04-17","2021-06-24"
"ISP","BWI","2438","ISP","22","433","2020-04-17","2021-06-24"
"ISP","FLL","1087","ISP","22","433","2020-04-17","2021-06-24"
"ISP","LAS","366","ISP","22","433","2020-04-17","2021-06-24"
"ISP","MCO","2105","ISP","22","433","2020-04-17","2021-06-24"
"ISP","MDW","1427","ISP","22","433","2020-04-17","2021-06-24"
"ISP","PBI","1090","ISP","22","433","2020-04-17","2021-06-24"
"ISP","RSW","375","ISP","22","433","2020-04-17","2021-06-24"
"ISP","TPA","1080","ISP","22","433","2020-04-17","2021-06-24"
"ITH","DTW","132","ITH","22","433","2020-04-17","2021-06-24"
"ITO","HNL","7386","ITO","13","485","2020-04-17","2021-08-15"
"ITO","KOA","299","ITO","13","485","2020-04-17","2021-08-15"
"ITO","OGG","366","ITO","13","485","2020-04-17","2021-08-15"
"IYK","BFL","1","IYK","8","423","2020-06-18","2021-08-15"
"IYK","LAX","956","IYK","8","423","2020-06-18","2021-08-15"
"IYK","PSP","1","IYK","8","423","2020-06-18","2021-08-15"
"JAC","ATL","118","JAC","4","65","2021-01-09","2021-03-15"
"JAC","CVG","13","JAC","4","65","2021-01-09","2021-03-15"
"JAC","DEN","1443","JAC","4","65","2021-01-09","2021-03-15"
"JAC","DFW","214","JAC","4","65","2021-01-09","2021-03-15"
"JAC","IDA","1","JAC","4","65","2021-01-09","2021-03-15"
"JAC","LAX","15","JAC","4","65","2021-01-09","2021-03-15"
"JAC","MSP","117","JAC","4","65","2021-01-09","2021-03-15"
"JAC","ORD","360","JAC","4","65","2021-01-09","2021-03-15"
"JAC","SLC","1485","JAC","4","65","2021-01-09","2021-03-15"
"JAN","ATL","2704","JAN","14","225","2020-07-20","2021-03-02"
"JAN","BWI","666","JAN","14","225","2020-07-20","2021-03-02"
"JAN","CVG","121","JAN","14","225","2020-07-20","2021-03-02"
"JAN","DCA","293","JAN","14","225","2020-07-20","2021-03-02"
"JAN","DFW","2605","JAN","14","225","2020-07-20","2021-03-02"
"JAN","DTW","689","JAN","14","225","2020-07-20","2021-03-02"
"JAN","EWR","121","JAN","14","225","2020-07-20","2021-03-02"
"JAN","HOU","1345","JAN","14","225","2020-07-20","2021-03-02"
"JAN","IAH","1721","JAN","14","225","2020-07-20","2021-03-02"
"JAN","MCO","381","JAN","14","225","2020-07-20","2021-03-02"
"JAN","MDW","677","JAN","14","225","2020-07-20","2021-03-02"
"JAN","MEM","1075","JAN","14","225","2020-07-20","2021-03-02"
"JAN","ORD","211","JAN","14","225","2020-07-20","2021-03-02"
"JFK","ACK","234","JFK","22","433","2020-04-17","2021-06-24"
"JFK","ALB","364","JFK","22","433","2020-04-17","2021-06-24"
"JFK","ATL","2279","JFK","22","433","2020-04-17","2021-06-24"
"JFK","AUS","1356","JFK","22","433","2020-04-17","2021-06-24"
"JFK","BDL","631","JFK","22","433","2020-04-17","2021-06-24"
"JFK","BGR","338","JFK","22","433","2020-04-17","2021-06-24"
"JFK","BNA","463","JFK","22","433","2020-04-17","2021-06-24"
"JFK","BOS","7513","JFK","22","433","2020-04-17","2021-06-24"
"JFK","BQN","661","JFK","22","433","2020-04-17","2021-06-24"
"JFK","BTV","2207","JFK","22","433","2020-04-17","2021-06-24"
"JFK","BUF","3674","JFK","22","433","2020-04-17","2021-06-24"
"JFK","BUR","1366","JFK","22","433","2020-04-17","2021-06-24"
"JFK","BWI","1123","JFK","22","433","2020-04-17","2021-06-24"
"JFK","CHS","1","JFK","22","433","2020-04-17","2021-06-24"
"JFK","CLE","1392","JFK","22","433","2020-04-17","2021-06-24"
"JFK","CLT","1833","JFK","22","433","2020-04-17","2021-06-24"
"JFK","CMH","571","JFK","22","433","2020-04-17","2021-06-24"
"JFK","CVG","1346","JFK","22","433","2020-04-17","2021-06-24"
"JFK","DCA","2941","JFK","22","433","2020-04-17","2021-06-24"
"JFK","DEN","1082","JFK","22","433","2020-04-17","2021-06-24"
"JFK","DFW","834","JFK","22","433","2020-04-17","2021-06-24"
"JFK","DTW","1848","JFK","22","433","2020-04-17","2021-06-24"
"JFK","EGE","14","JFK","22","433","2020-04-17","2021-06-24"
"JFK","FLL","4696","JFK","22","433","2020-04-17","2021-06-24"
"JFK","HDN","13","JFK","22","433","2020-04-17","2021-06-24"
"JFK","HOU","943","JFK","22","433","2020-04-17","2021-06-24"
"JFK","HPN","1","JFK","22","433","2020-04-17","2021-06-24"
"JFK","IAD","2299","JFK","22","433","2020-04-17","2021-06-24"
"JFK","IAH","972","JFK","22","433","2020-04-17","2021-06-24"
"JFK","IND","125","JFK","22","433","2020-04-17","2021-06-24"
"JFK","JAX","1067","JFK","22","433","2020-04-17","2021-06-24"
"JFK","LAS","4471","JFK","22","433","2020-04-17","2021-06-24"
"JFK","LAX","8078","JFK","22","433","2020-04-17","2021-06-24"
"JFK","LGA","2","JFK","22","433","2020-04-17","2021-06-24"
"JFK","LGB","1541","JFK","22","433","2020-04-17","2021-06-24"
"JFK","MCO","5373","JFK","22","433","2020-04-17","2021-06-24"
"JFK","MIA","2737","JFK","22","433","2020-04-17","2021-06-24"
"JFK","MSP","1441","JFK","22","433","2020-04-17","2021-06-24"
"JFK","MSY","1070","JFK","22","433","2020-04-17","2021-06-24"
"JFK","OAK","1177","JFK","22","433","2020-04-17","2021-06-24"
"JFK","ONT","247","JFK","22","433","2020-04-17","2021-06-24"
"JFK","ORD","3672","JFK","22","433","2020-04-17","2021-06-24"
"JFK","ORF","277","JFK","22","433","2020-04-17","2021-06-24"
"JFK","PBI","2534","JFK","22","433","2020-04-17","2021-06-24"
"JFK","PDX","680","JFK","22","433","2020-04-17","2021-06-24"
"JFK","PHL","587","JFK","22","433","2020-04-17","2021-06-24"
"JFK","PHX","2254","JFK","22","433","2020-04-17","2021-06-24"
"JFK","PIT","2244","JFK","22","433","2020-04-17","2021-06-24"
"JFK","PSE","346","JFK","22","433","2020-04-17","2021-06-24"
"JFK","PVD","603","JFK","22","433","2020-04-17","2021-06-24"
"JFK","PWM","1824","JFK","22","433","2020-04-17","2021-06-24"
"JFK","RDU","4149","JFK","22","433","2020-04-17","2021-06-24"
"JFK","RIC","1694","JFK","22","433","2020-04-17","2021-06-24"
"JFK","ROC","2425","JFK","22","433","2020-04-17","2021-06-24"
"JFK","RSW","1893","JFK","22","433","2020-04-17","2021-06-24"
"JFK","SAN","1630","JFK","22","433","2020-04-17","2021-06-24"
"JFK","SEA","1855","JFK","22","433","2020-04-17","2021-06-24"
"JFK","SFO","6591","JFK","22","433","2020-04-17","2021-06-24"
"JFK","SJC","480","JFK","22","433","2020-04-17","2021-06-24"
"JFK","SJU","3565","JFK","22","433","2020-04-17","2021-06-24"
"JFK","SLC","1795","JFK","22","433","2020-04-17","2021-06-24"
"JFK","SMF","341","JFK","22","433","2020-04-17","2021-06-24"
"JFK","SRQ","534","JFK","22","433","2020-04-17","2021-06-24"
"JFK","STL","795","JFK","22","433","2020-04-17","2021-06-24"
"JFK","STT","366","JFK","22","433","2020-04-17","2021-06-24"
"JFK","SYR","1824","JFK","22","433","2020-04-17","2021-06-24"
"JFK","TPA","3390","JFK","22","433","2020-04-17","2021-06-24"
"JFK","TUS","132","JFK","22","433","2020-04-17","2021-06-24"
"KOA","DEN","45","KOA","13","485","2020-04-17","2021-08-15"
"KOA","HNL","9038","KOA","13","485","2020-04-17","2021-08-15"
"KOA","LAX","1040","KOA","13","485","2020-04-17","2021-08-15"
"KOA","LIH","55","KOA","13","485","2020-04-17","2021-08-15"
"KOA","OAK","4","KOA","13","485","2020-04-17","2021-08-15"
"KOA","OGG","793","KOA","13","485","2020-04-17","2021-08-15"
"KOA","ORD","221","KOA","13","485","2020-04-17","2021-08-15"
"KOA","PHX","330","KOA","13","485","2020-04-17","2021-08-15"
"KOA","SAN","23","KOA","13","485","2020-04-17","2021-08-15"
"KOA","SEA","411","KOA","13","485","2020-04-17","2021-08-15"
"KOA","SFO","713","KOA","13","485","2020-04-17","2021-08-15"
"KOA","SNA","37","KOA","13","485","2020-04-17","2021-08-15"
"LAN","CVG","486","LAN","29","421","2020-04-26","2021-06-21"
"LAN","DTW","1641","LAN","29","421","2020-04-26","2021-06-21"
"LAN","MSP","157","LAN","29","421","2020-04-26","2021-06-21"
"LAN","ORD","1409","LAN","29","421","2020-04-26","2021-06-21"
"LAS","ABQ","2408","LAS","7","417","2020-06-24","2021-08-15"
"LAS","ALB","366","LAS","7","417","2020-06-24","2021-08-15"
"LAS","AMA","367","LAS","7","417","2020-06-24","2021-08-15"
"LAS","ANC","238","LAS","7","417","2020-06-24","2021-08-15"
"LAS","ATL","4761","LAS","7","417","2020-06-24","2021-08-15"
"LAS","AUS","1232","LAS","7","417","2020-06-24","2021-08-15"
"LAS","BDL","366","LAS","7","417","2020-06-24","2021-08-15"
"LAS","BFL","102","LAS","7","417","2020-06-24","2021-08-15"
"LAS","BHM","366","LAS","7","417","2020-06-24","2021-08-15"
"LAS","BMI","51","LAS","7","417","2020-06-24","2021-08-15"
"LAS","BNA","1201","LAS","7","417","2020-06-24","2021-08-15"
"LAS","BOI","755","LAS","7","417","2020-06-24","2021-08-15"
"LAS","BOS","1383","LAS","7","417","2020-06-24","2021-08-15"
"LAS","BUF","588","LAS","7","417","2020-06-24","2021-08-15"
"LAS","BUR","5154","LAS","7","417","2020-06-24","2021-08-15"
"LAS","BWI","1628","LAS","7","417","2020-06-24","2021-08-15"
"LAS","CAK","43","LAS","7","417","2020-06-24","2021-08-15"
"LAS","CLE","1667","LAS","7","417","2020-06-24","2021-08-15"
"LAS","CLT","1730","LAS","7","417","2020-06-24","2021-08-15"
"LAS","CMH","1351","LAS","7","417","2020-06-24","2021-08-15"
"LAS","COS","98","LAS","7","417","2020-06-24","2021-08-15"
"LAS","CVG","920","LAS","7","417","2020-06-24","2021-08-15"
"LAS","DAY","42","LAS","7","417","2020-06-24","2021-08-15"
"LAS","DCA","366","LAS","7","417","2020-06-24","2021-08-15"
"LAS","DEN","8165","LAS","7","417","2020-06-24","2021-08-15"
"LAS","DFW","4959","LAS","7","417","2020-06-24","2021-08-15"
"LAS","DTW","2036","LAS","7","417","2020-06-24","2021-08-15"
"LAS","ELP","1042","LAS","7","417","2020-06-24","2021-08-15"
"LAS","EUG","162","LAS","7","417","2020-06-24","2021-08-15"
"LAS","EWR","2341","LAS","7","417","2020-06-24","2021-08-15"
"LAS","FAT","2101","LAS","7","417","2020-06-24","2021-08-15"
"LAS","FLL","677","LAS","7","417","2020-06-24","2021-08-15"
"LAS","FNT","91","LAS","7","417","2020-06-24","2021-08-15"
"LAS","GEG","753","LAS","7","417","2020-06-24","2021-08-15"
"LAS","HNL","732","LAS","7","417","2020-06-24","2021-08-15"
"LAS","HOU","1461","LAS","7","417","2020-06-24","2021-08-15"
"LAS","IAD","1625","LAS","7","417","2020-06-24","2021-08-15"
"LAS","IAH","2678","LAS","7","417","2020-06-24","2021-08-15"
"LAS","IND","1674","LAS","7","417","2020-06-24","2021-08-15"
"LAS","ISP","366","LAS","7","417","2020-06-24","2021-08-15"
"LAS","JAX","236","LAS","7","417","2020-06-24","2021-08-15"
"LAS","JFK","4481","LAS","7","417","2020-06-24","2021-08-15"
"LAS","LAX","11729","LAS","7","417","2020-06-24","2021-08-15"
"LAS","LBB","366","LAS","7","417","2020-06-24","2021-08-15"
"LAS","LGB","854","LAS","7","417","2020-06-24","2021-08-15"
"LAS","LIT","382","LAS","7","417","2020-06-24","2021-08-15"
"LAS","MAF","366","LAS","7","417","2020-06-24","2021-08-15"
"LAS","MCI","1913","LAS","7","417","2020-06-24","2021-08-15"
"LAS","MCO","1076","LAS","7","417","2020-06-24","2021-08-15"
"LAS","MDW","3836","LAS","7","417","2020-06-24","2021-08-15"
"LAS","MEM","373","LAS","7","417","2020-06-24","2021-08-15"
"LAS","MFR","139","LAS","7","417","2020-06-24","2021-08-15"
"LAS","MHT","365","LAS","7","417","2020-06-24","2021-08-15"
"LAS","MIA","787","LAS","7","417","2020-06-24","2021-08-15"
"LAS","MKE","530","LAS","7","417","2020-06-24","2021-08-15"
"LAS","MLI","50","LAS","7","417","2020-06-24","2021-08-15"
"LAS","MRY","14","LAS","7","417","2020-06-24","2021-08-15"
"LAS","MSP","2464","LAS","7","417","2020-06-24","2021-08-15"
"LAS","MSY","726","LAS","7","417","2020-06-24","2021-08-15"
"LAS","OAK","4693","LAS","7","417","2020-06-24","2021-08-15"
"LAS","OKC","471","LAS","7","417","2020-06-24","2021-08-15"
"LAS","OMA","1088","LAS","7","417","2020-06-24","2021-08-15"
"LAS","ONT","3501","LAS","7","417","2020-06-24","2021-08-15"
"LAS","ORD","5235","LAS","7","417","2020-06-24","2021-08-15"
"LAS","ORF","365","LAS","7","417","2020-06-24","2021-08-15"
"LAS","PBI","62","LAS","7","417","2020-06-24","2021-08-15"
"LAS","PDX","3568","LAS","7","417","2020-06-24","2021-08-15"
"LAS","PHL","2829","LAS","7","417","2020-06-24","2021-08-15"
"LAS","PHX","10626","LAS","7","417","2020-06-24","2021-08-15"
"LAS","PIT","1411","LAS","7","417","2020-06-24","2021-08-15"
"LAS","PSP","1280","LAS","7","417","2020-06-24","2021-08-15"
"LAS","PVD","365","LAS","7","417","2020-06-24","2021-08-15"
"LAS","RDU","724","LAS","7","417","2020-06-24","2021-08-15"
"LAS","RNO","4492","LAS","7","417","2020-06-24","2021-08-15"
"LAS","ROC","83","LAS","7","417","2020-06-24","2021-08-15"
"LAS","SAN","5895","LAS","7","417","2020-06-24","2021-08-15"
"LAS","SAT","1573","LAS","7","417","2020-06-24","2021-08-15"
"LAS","SBA","305","LAS","7","417","2020-06-24","2021-08-15"
"LAS","SBP","128","LAS","7","417","2020-06-24","2021-08-15"
"LAS","SDF","366","LAS","7","417","2020-06-24","2021-08-15"
"LAS","SEA","5065","LAS","7","417","2020-06-24","2021-08-15"
"LAS","SFO","6994","LAS","7","417","2020-06-24","2021-08-15"
"LAS","SJC","4148","LAS","7","417","2020-06-24","2021-08-15"
"LAS","SLC","5378","LAS","7","417","2020-06-24","2021-08-15"
"LAS","SMF","4054","LAS","7","417","2020-06-24","2021-08-15"
"LAS","SNA","4115","LAS","7","417","2020-06-24","2021-08-15"
"LAS","STL","1647","LAS","7","417","2020-06-24","2021-08-15"
"LAS","TPA","1175","LAS","7","417","2020-06-24","2021-08-15"
"LAS","TUL","390","LAS","7","417","2020-06-24","2021-08-15"
"LAS","TUS","2018","LAS","7","417","2020-06-24","2021-08-15"
"LAS","YUM","99","LAS","7","417","2020-06-24","2021-08-15"
"LAX","ABQ","2415","LAX","8","423","2020-06-18","2021-08-15"
"LAX","ANC","239","LAX","8","423","2020-06-18","2021-08-15"
"LAX","ASE","324","LAX","8","423","2020-06-18","2021-08-15"
"LAX","ATL","5402","LAX","8","423","2020-06-18","2021-08-15"
"LAX","AUS","1732","LAX","8","423","2020-06-18","2021-08-15"
"LAX","BDL","132","LAX","8","423","2020-06-18","2021-08-15"
"LAX","BFL","902","LAX","8","423","2020-06-18","2021-08-15"
"LAX","BNA","1418","LAX","8","423","2020-06-18","2021-08-15"
"LAX","BOI","985","LAX","8","423","2020-06-18","2021-08-15"
"LAX","BOS","2441","LAX","8","423","2020-06-18","2021-08-15"
"LAX","BWI","897","LAX","8","423","2020-06-18","2021-08-15"
"LAX","BZN","13","LAX","8","423","2020-06-18","2021-08-15"
"LAX","CLD","2258","LAX","8","423","2020-06-18","2021-08-15"
"LAX","CLE","1053","LAX","8","423","2020-06-18","2021-08-15"
"LAX","CLT","1460","LAX","8","423","2020-06-18","2021-08-15"
"LAX","CMH","49","LAX","8","423","2020-06-18","2021-08-15"
"LAX","COS","994","LAX","8","423","2020-06-18","2021-08-15"
"LAX","CVG","1144","LAX","8","423","2020-06-18","2021-08-15"
"LAX","DCA","366","LAX","8","423","2020-06-18","2021-08-15"
"LAX","DEN","8894","LAX","8","423","2020-06-18","2021-08-15"
"LAX","DFW","6571","LAX","8","423","2020-06-18","2021-08-15"
"LAX","DSM","177","LAX","8","423","2020-06-18","2021-08-15"
"LAX","DTW","1972","LAX","8","423","2020-06-18","2021-08-15"
"LAX","EGE","107","LAX","8","423","2020-06-18","2021-08-15"
"LAX","ELP","1076","LAX","8","423","2020-06-18","2021-08-15"
"LAX","EUG","305","LAX","8","423","2020-06-18","2021-08-15"
"LAX","EWR","3249","LAX","8","423","2020-06-18","2021-08-15"
"LAX","FAT","4045","LAX","8","423","2020-06-18","2021-08-15"
"LAX","FLL","373","LAX","8","423","2020-06-18","2021-08-15"
"LAX","GEG","428","LAX","8","423","2020-06-18","2021-08-15"
"LAX","GJT","8","LAX","8","423","2020-06-18","2021-08-15"
"LAX","HNL","4964","LAX","8","423","2020-06-18","2021-08-15"
"LAX","HOU","1426","LAX","8","423","2020-06-18","2021-08-15"
"LAX","IAD","3836","LAX","8","423","2020-06-18","2021-08-15"
"LAX","IAH","3849","LAX","8","423","2020-06-18","2021-08-15"
"LAX","ICT","186","LAX","8","423","2020-06-18","2021-08-15"
"LAX","IND","548","LAX","8","423","2020-06-18","2021-08-15"
"LAX","IPL","660","LAX","8","423","2020-06-18","2021-08-15"
"LAX","IYK","954","LAX","8","423","2020-06-18","2021-08-15"
"LAX","JAC","15","LAX","8","423","2020-06-18","2021-08-15"
"LAX","JAX","2","LAX","8","423","2020-06-18","2021-08-15"
"LAX","JFK","8058","LAX","8","423","2020-06-18","2021-08-15"
"LAX","KOA","1038","LAX","8","423","2020-06-18","2021-08-15"
"LAX","LAS","11773","LAX","8","423","2020-06-18","2021-08-15"
"LAX","LIH","1067","LAX","8","423","2020-06-18","2021-08-15"
"LAX","MCI","1338","LAX","8","423","2020-06-18","2021-08-15"
"LAX","MCO","1725","LAX","8","423","2020-06-18","2021-08-15"
"LAX","MDW","2388","LAX","8","423","2020-06-18","2021-08-15"
"LAX","MEM","729","LAX","8","423","2020-06-18","2021-08-15"
"LAX","MFR","1","LAX","8","423","2020-06-18","2021-08-15"
"LAX","MIA","2495","LAX","8","423","2020-06-18","2021-08-15"
"LAX","MKE","355","LAX","8","423","2020-06-18","2021-08-15"
"LAX","MOD","659","LAX","8","423","2020-06-18","2021-08-15"
"LAX","MRY","2763","LAX","8","423","2020-06-18","2021-08-15"
"LAX","MSP","2392","LAX","8","423","2020-06-18","2021-08-15"
"LAX","MSY","930","LAX","8","423","2020-06-18","2021-08-15"
"LAX","MTJ","18","LAX","8","423","2020-06-18","2021-08-15"
"LAX","OAK","7583","LAX","8","423","2020-06-18","2021-08-15"
"LAX","OGG","2054","LAX","8","423","2020-06-18","2021-08-15"
"LAX","OKC","501","LAX","8","423","2020-06-18","2021-08-15"
"LAX","ONT","24","LAX","8","423","2020-06-18","2021-08-15"
"LAX","ORD","7333","LAX","8","423","2020-06-18","2021-08-15"
"LAX","OXR","1291","LAX","8","423","2020-06-18","2021-08-15"
"LAX","PDX","3503","LAX","8","423","2020-06-18","2021-08-15"
"LAX","PHL","2246","LAX","8","423","2020-06-18","2021-08-15"
"LAX","PHX","9897","LAX","8","423","2020-06-18","2021-08-15"
"LAX","PIT","373","LAX","8","423","2020-06-18","2021-08-15"
"LAX","PSP","2596","LAX","8","423","2020-06-18","2021-08-15"
"LAX","RDU","8","LAX","8","423","2020-06-18","2021-08-15"
"LAX","RNO","1898","LAX","8","423","2020-06-18","2021-08-15"
"LAX","RSW","1","LAX","8","423","2020-06-18","2021-08-15"
"LAX","SAN","11257","LAX","8","423","2020-06-18","2021-08-15"
"LAX","SAT","1781","LAX","8","423","2020-06-18","2021-08-15"
"LAX","SBA","4554","LAX","8","423","2020-06-18","2021-08-15"
"LAX","SBP","2684","LAX","8","423","2020-06-18","2021-08-15"
"LAX","SEA","6876","LAX","8","423","2020-06-18","2021-08-15"
"LAX","SFO","13390","LAX","8","423","2020-06-18","2021-08-15"
"LAX","SGU","722","LAX","8","423","2020-06-18","2021-08-15"
"LAX","SJC","8908","LAX","8","423","2020-06-18","2021-08-15"
"LAX","SJU","144","LAX","8","423","2020-06-18","2021-08-15"
"LAX","SLC","5178","LAX","8","423","2020-06-18","2021-08-15"
"LAX","SMF","5692","LAX","8","423","2020-06-18","2021-08-15"
"LAX","SMX","1679","LAX","8","423","2020-06-18","2021-08-15"
"LAX","SNA","32","LAX","8","423","2020-06-18","2021-08-15"
"LAX","STL","1686","LAX","8","423","2020-06-18","2021-08-15"
"LAX","TPA","516","LAX","8","423","2020-06-18","2021-08-15"
"LAX","TUL","73","LAX","8","423","2020-06-18","2021-08-15"
"LAX","TUS","4141","LAX","8","423","2020-06-18","2021-08-15"
"LAX","XNA","359","LAX","8","423","2020-06-18","2021-08-15"
"LAX","YUM","1030","LAX","8","423","2020-06-18","2021-08-15"
"LBB","ABQ","366","LBB","1","249","2020-07-03","2021-03-09"
"LBB","AUS","690","LBB","1","249","2020-07-03","2021-03-09"
"LBB","DAL","2679","LBB","1","249","2020-07-03","2021-03-09"
"LBB","DFW","3015","LBB","1","249","2020-07-03","2021-03-09"
"LBB","ELP","364","LBB","1","249","2020-07-03","2021-03-09"
"LBB","IAH","769","LBB","1","249","2020-07-03","2021-03-09"
"LBB","LAS","366","LBB","1","249","2020-07-03","2021-03-09"
"LEX","ATL","2217","LEX","17","335","2020-07-10","2021-06-10"
"LEX","CLE","14","LEX","17","335","2020-07-10","2021-06-10"
"LEX","COS","1","LEX","17","335","2020-07-10","2021-06-10"
"LEX","CVG","1539","LEX","17","335","2020-07-10","2021-06-10"
"LEX","DAY","1","LEX","17","335","2020-07-10","2021-06-10"
